Transaction Hash,Blockno,UnixTimestamp,DateTime (UTC),From,To,ContractAddress,Value_IN(ETH),Value_OUT(ETH),CurrentValue @ $3626.46904337787/Eth,TxnFee(ETH),TxnFee(USD),Historical $Price/Eth,Status,ErrCode,Method,wallet_address,CurrentValue @ $3631.70656127043/Eth,CurrentValue @ $3640.14623314234/Eth,CurrentValue @ $3638.86253049241/Eth,CurrentValue @ $3639.33863529638/Eth,CurrentValue @ $3648.15085734092/Eth,CurrentValue @ $3648.31471576518/Eth,CurrentValue @ $3639.2869831846/Eth,CurrentValue @ $3646.30944530546/Eth,CurrentValue @ $3643.84904264693/Eth,CurrentValue @ $3647.44694925425/Eth,CurrentValue @ $3640.09627654025/Eth,CurrentValue @ $3631.34680961541/Eth,CurrentValue @ $3629.19815608075/Eth,CurrentValue @ $3635.16037844483/Eth,CurrentValue @ $3629.54069217671/Eth,CurrentValue @ $3634.16780967205/Eth,CurrentValue @ $3640.47271311172/Eth,CurrentValue @ $3638.05779266279/Eth,CurrentValue @ $3639.24045093826/Eth,CurrentValue @ $3638.62956792742/Eth,CurrentValue @ $3746.09997102696/Eth,CurrentValue @ $3635.20018251099/Eth,CurrentValue @ $3639.54263452401/Eth,CurrentValue @ $3745.09211789567/Eth,CurrentValue @ $3742.96416955624/Eth,CurrentValue @ $3742.53012178072/Eth,CurrentValue @ $3643.61357741561/Eth,CurrentValue @ $3637.09991625227/Eth,CurrentValue @ $3627.42673494204/Eth,CurrentValue @ $3631.87255929982/Eth,CurrentValue @ $3632.49789289495/Eth,CurrentValue @ $3627.16015095519/Eth,CurrentValue @ $3630.47021888651/Eth,CurrentValue @ $3630.32391549187/Eth,CurrentValue @ $3749.96071043173/Eth,CurrentValue @ $3751.45728493032/Eth,CurrentValue @ $3748.78428531881/Eth,CurrentValue @ $3748.8682459043/Eth,CurrentValue @ $3749.9715349438/Eth,CurrentValue @ $3745.22799926031/Eth,CurrentValue @ $3746.83838281682/Eth,CurrentValue @ $3744.72584003061/Eth,CurrentValue @ $3750.09109122137/Eth,CurrentValue @ $3749.56222637654/Eth,CurrentValue @ $3750.86475679145/Eth,CurrentValue @ $3749.42436659234/Eth,CurrentValue @ $3750.26960490452/Eth,CurrentValue @ $3750.76316101334/Eth,CurrentValue @ $3747.00468442548/Eth,CurrentValue @ $3751.28385216414/Eth,CurrentValue @ $3750.75355362309/Eth,CurrentValue @ $3749.33231764658/Eth,CurrentValue @ $3752.63832154079/Eth,CurrentValue @ $3747.74844581046/Eth,CurrentValue @ $3747.24692089936/Eth
0x752348e592bada31810797381b38e09d8ae3aec9bd8f8135d89a2740d2c20767,13551618,1636047721,2021-11-04 17:42:01,0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,,0.0,90.0,,0.0066185675202891,24.1466172815564,4536.99,,,Deposit,0x0039f22efb07a647557c7c5d17854cfd6d489ef3 (1),,,,,,328348.324418866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x288d638b707492e1b2bd6893f8b9b963fa2c490b75e330660b4dc867a4dfb88c,13551619,1636047766,2021-11-04 17:42:46,0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,,0.0,0.0,,0.0076220721472764,27.8077179795325,4536.99,,,Approve,0x0039f22efb07a647557c7c5d17854cfd6d489ef3 (1),,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xffc9b098e4dfa3997af3e017227c67ebaed0a9a0db3f3b180230f72dbe434e1b,13562397,1636193679,2021-11-06 10:14:39,0x444444cc7fe267251797d8592c3f4d5ee6888d62,0x0039f22efb07a647557c7c5d17854cfd6d489ef3,,0.495,0.0,,0.00183461071458,6.69323726770269,4521.41,,,Transfer,0x0039f22efb07a647557c7c5d17854cfd6d489ef3 (1),,,,,,1805.91578430376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x3f3fc16ac49207bc6f7e2317d44c27166fe9bec060196836271b386af71e0491,13581074,1636445802,2021-11-09 08:16:42,0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,0.0,0.0,,0.0062865882466278,22.9354524121289,4732.07,,,Transfer,0x0039f22efb07a647557c7c5d17854cfd6d489ef3 (1),,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xcd987e501608d713e70a3a09b5a41901f7c145a8cf94a1f531f75cc7c8dd2dff,13586684,1636522939,2021-11-10 05:42:19,0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,,0.0,0.0,,0.0327762049178664,119.577910728787,4632.98,,,Claim Tokens,0x0039f22efb07a647557c7c5d17854cfd6d489ef3 (1),,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x7e00289e0140a269bcb8392957a732e894dd6c4f24692ecd4477fb7ef3fc88bf,13589040,1636554699,2021-11-10 14:31:39,0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0x11111112542d85b3ef69ae05771c2dccff4faa26,,0.0,0.0,,0.1029529546974099,375.604779654067,4632.98,,,Swap,0x0039f22efb07a647557c7c5d17854cfd6d489ef3 (1),,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xa7fe6f848cc59fd522d1c2a865f9d13468b0ae9a18f719224c3aba9981f58117,13625732,1637053793,2021-11-16 09:09:53,0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,0.0,0.0,,0.0066316788555279,24.1944515588514,4210.14,,,Approve,0x0039f22efb07a647557c7c5d17854cfd6d489ef3 (1),,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x1d8cf51bd042253f15db6edd0b9cc8e4c263252711f9eaf3767c5526042ac888,13663046,1637564468,2021-11-22 07:01:08,0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0xc530327408de495f4425bc17105cdf073b7fdacc,,0.0,1.0,,0.003445686732558,12.5709496123082,4090.46,,,Transfer,0x0039f22efb07a647557c7c5d17854cfd6d489ef3 (1),,,,,,3648.31471576518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x65a4e0b34513058288361462325ecc7a985530b0dc4826536ad7c2c49bec8e40,13676392,1637745723,2021-11-24 09:22:03,0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0xc530327408de495f4425bc17105cdf073b7fdacc,,0.0,1.0,,0.001891629365934,6.90125925251057,4271.96,,,Transfer,0x0039f22efb07a647557c7c5d17854cfd6d489ef3 (1),,,,,,3648.31471576518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x29c9491629d6efeb94fe8558e4691895d541606a6546abc6eb44be3070771134,13678414,1637773741,2021-11-24 17:09:01,0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0x1111111254fb6c44bac0bed2854e76f90643097d,,0.0,0.0,,0.0301242131358357,109.902610084316,4271.96,,,Uniswap V3Swap To With Permit,0x0039f22efb07a647557c7c5d17854cfd6d489ef3 (1),,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xa9fdfd4e7b295cac06b3833ae7ff38029c5accef3dbb821355df959ca324b779,13679191,1637784032,2021-11-24 20:00:32,0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0xa5025faba6e70b84f74e9b1113e5f7f4e7f4859f,,0.0,0.0,,0.0091260375535475,33.2946571032333,4271.96,,,0x8b21f71d,0x0039f22efb07a647557c7c5d17854cfd6d489ef3 (1),,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xe74e7dd665470be460cf8200eccb19a66e9ac1ecb0f6241076b5ddfdcbc522fc,13714097,1638266174,2021-11-30 09:56:14,0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0x722122df12d4e14e13ac3b6895a86e84145b6967,,0.0,0.0,,0.0425779004762342,155.337580873831,4642.38,,,Withdraw,0x0039f22efb07a647557c7c5d17854cfd6d489ef3 (1),,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x342a4f2802c06ee150c544fc3b4203f8304ad5d3011af41e47b06b715f46f023,13714113,1638266533,2021-11-30 10:02:13,0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0x722122df12d4e14e13ac3b6895a86e84145b6967,,0.0,0.0,,0.0379707377840309,138.529201425941,4642.38,,,Withdraw,0x0039f22efb07a647557c7c5d17854cfd6d489ef3 (1),,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xd169cd2d282b2b53b2c0f0d6c364f57705ced27ffd5b4b964522390c11bb8020,13716787,1638302301,2021-11-30 19:58:21,0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0xa5025faba6e70b84f74e9b1113e5f7f4e7f4859f,,0.0,0.0,,0.0048623757453325,17.7394769852765,4642.38,,,Claim Tokens,0x0039f22efb07a647557c7c5d17854cfd6d489ef3 (1),,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x907fe72a63b6c6d5c18bbd64ef38ace4c57261565f4fc1856a2f410150c7d61a,13716794,1638302373,2021-11-30 19:59:33,0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0xe24ebfa00aa25704e2270665b3198b434488f344,,0.0,32.8,,0.002804620983339,10.2321400056595,4642.38,,,Transfer,0x0039f22efb07a647557c7c5d17854cfd6d489ef3 (1),,,,,,119664.722677098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xdd80362bd1481fd30d3747bd649b4ee6031d8a77ad5b64b57ed65ba5c64601d1,13716818,1638302761,2021-11-30 20:06:01,0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,,0.0,0.0,,0.0057417451818181,20.9476934410009,4642.38,,,Withdraw,0x0039f22efb07a647557c7c5d17854cfd6d489ef3 (1),,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x62da9f426ea4767ee96e968766e97bca48da9dc35853bc30cee806202139f715,13716840,1638303058,2021-11-30 20:10:58,0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,,0.0,137.0,,0.0087467178501074,31.9107794471929,4642.38,,,Deposit,0x0039f22efb07a647557c7c5d17854cfd6d489ef3 (1),,,,,,499819.11605983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x2a23706388058e55dce35bad628d511280c47f795e31f4db2ac2344226619b6d,13716853,1638303263,2021-11-30 20:14:23,0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0x39aa39c021dfbae8fac545936693ac917d5e7563,,0.0,0.0,,0.0347746383832369,126.868824948976,4642.38,,,Mint,0x0039f22efb07a647557c7c5d17854cfd6d489ef3 (1),,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x4088eb3887f5a77c1e5c921e9d0a8db1fb28b1a2eae03505483c150b8e586b34,13721651,1638369661,2021-12-01 14:41:01,0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0xa5025faba6e70b84f74e9b1113e5f7f4e7f4859f,,0.0,0.0,,0.0040070036314245,14.6188103146507,4580.57,,,0x8b21f71d,0x0039f22efb07a647557c7c5d17854cfd6d489ef3 (1),,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x92651373a96c76cf376f9bdea60fa0d839f00846a4eaacf6d62a9d55ff57e2ad,13721657,1638369780,2021-12-01 14:43:00,0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0xa5025faba6e70b84f74e9b1113e5f7f4e7f4859f,,0.0,1.0,,0.0098155249956502,35.8101242845916,4580.57,,,Multisend Ether,0x0039f22efb07a647557c7c5d17854cfd6d489ef3 (1),,,,,,3648.31471576518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xc1b57ab4faf2d84b0fdf452058c38ec1dd4b3c7d6bdbbd05bd17b584ca6ee691,13722755,1638385106,2021-12-01 18:58:26,0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0x4aa42145aa6ebf72e164c9bbc74fbd3788045016,,0.0,0.0,,0.0185847377484566,67.8029722163311,4580.57,,,Execute Signatures,0x0039f22efb07a647557c7c5d17854cfd6d489ef3 (1),,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x575506e0c0d102b4e31bdd240af568717fa3933dd549695ade4a668b6d3018c7,13731956,1638512270,2021-12-03 06:17:50,0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0xa5025faba6e70b84f74e9b1113e5f7f4e7f4859f,,0.0,1.0,,0.0048798882105593,17.8033679698728,4219.32,,,Multisend Ether,0x0039f22efb07a647557c7c5d17854cfd6d489ef3 (1),,,,,,3648.31471576518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x6b8a0da038111f3ee0300a6126fb2362898c8d13fcfe359f9a4abafd427a8180,13745547,1638700272,2021-12-05 10:31:12,0x444444cc7fe267251797d8592c3f4d5ee6888d62,0x0039f22efb07a647557c7c5d17854cfd6d489ef3,,0.8,0.0,,0.001526481958197,5.56908659144016,4201.09,,,Transfer,0x0039f22efb07a647557c7c5d17854cfd6d489ef3 (1),,,,,,2918.65177261214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x278bf9dbf8b23e259a3dfa3e2d2f8908555023b3846284108cccce5b40643c71,13759193,1638889167,2021-12-07 14:59:27,0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0x39aa39c021dfbae8fac545936693ac917d5e7563,,0.0,0.0,,0.0412350340242961,150.438381435918,4309.7,,,Redeem Underlying,0x0039f22efb07a647557c7c5d17854cfd6d489ef3 (1),,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xbec9c2687bc4675d3c07b8a272b15f9b4247affa52791672e9926a451b8fb558,13759203,1638889359,2021-12-07 15:02:39,0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,,0.0,2.3,,0.0049932048528555,18.2167827435031,4309.7,,,Deposit,0x0039f22efb07a647557c7c5d17854cfd6d489ef3 (1),,,,,,8391.12384625991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x792e03713cf81c92072e9c1420756dd2011f7936b6ea6f16db1bdfa7135e751f,13759214,1638889505,2021-12-07 15:05:05,0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,0.0,0.0,,0.006440632891548,23.4974557570758,4309.7,,,Approve,0x0039f22efb07a647557c7c5d17854cfd6d489ef3 (1),,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x010ef5758e618596895a8fbc82f50318cc86044d730208c97268d8845613e99e,13759214,1638889505,2021-12-07 15:05:05,0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,,0.0,0.0,,0.0049512278586614,18.0636374578612,4309.7,,,Approve,0x0039f22efb07a647557c7c5d17854cfd6d489ef3 (1),,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x0daf85e4f727a382f8a19454dc9e840fce5c1dfd98a4f9de12737673e847a35e,13759227,1638889718,2021-12-07 15:08:38,0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f,,0.0,2.270123805023444,,0.0166065086810184,60.5857699984419,4309.7,,,Add Liquidity ETH,0x0039f22efb07a647557c7c5d17854cfd6d489ef3 (1),,,,,,8282.12608447587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x9f211735141cd42bcda7c753decfae6195031158afea3e91b94c450d076a45f7,13759238,1638889888,2021-12-07 15:11:28,0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,,0.0,0.0,,0.0056097459182529,20.4661185852657,4309.7,,,Approve,0x0039f22efb07a647557c7c5d17854cfd6d489ef3 (1),,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xa0c93ff89c0fe05921532f510c5ef88e11af74ca1450f82e18f1c5f4c2f9a063,13759241,1638889942,2021-12-07 15:12:22,0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0xc2edad668740f1aa35e4d8f227fb8e17dca888cd,,0.0,0.0,,0.0169154145436888,61.7127558030083,4309.7,,,Deposit,0x0039f22efb07a647557c7c5d17854cfd6d489ef3 (1),,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xb4987a04d3d7b789db02b0701a30e6330f7c2752690da7e607c72574f630978e,13795995,1639387670,2021-12-13 09:27:50,0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,0.0,0.0,,0.0022605013831833,8.24702046127545,3785.08,,,Transfer,0x0039f22efb07a647557c7c5d17854cfd6d489ef3 (1),,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x1608de81a3057807d68ee9df59b3698b805183b0f24916602080e9c610f3a5c0,13796055,1639388424,2021-12-13 09:40:24,0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0xca0840578f57fe71599d29375e16783424023357,,0.0,0.0,,0.001129578527295,4.12105796374292,3785.08,,,Register,0x0039f22efb07a647557c7c5d17854cfd6d489ef3 (1),,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xcc49ca36e7020d58fe4195419110d8668b34216c7c0a73bbb8b0a4c08a7ae2fd,13812467,1639607890,2021-12-15 22:38:10,0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0x39aa39c021dfbae8fac545936693ac917d5e7563,,0.0,0.0,,0.0042069422667574,15.3482493801855,4020.19,,,Approve,0x0039f22efb07a647557c7c5d17854cfd6d489ef3 (1),,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x799aa7134aff5d50886d3dbb7776d724ecf67b1e0b2839d648e0cc1ebd2af719,13812468,1639607909,2021-12-15 22:38:29,0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0x1111111254fb6c44bac0bed2854e76f90643097d,,0.0,0.0,,0.0554648204669285,202.353120716769,4020.19,,,Swap,0x0039f22efb07a647557c7c5d17854cfd6d489ef3 (1),,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xb9d8106d53f01cbc8113e78a6a268cafc0c3673a317e9ff3aa04fce9a5a0b719,13812482,1639608060,2021-12-15 22:41:00,0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0x6b175474e89094c44da98b954eedeac495271d0f,,0.0,0.0,,0.0037204136795043,13.5732399756696,4020.19,,,Approve,0x0039f22efb07a647557c7c5d17854cfd6d489ef3 (1),,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x61c998147d7625763dbc11de2c5b7f336d68695053ffddb02009d1ae3835e02d,13812488,1639608160,2021-12-15 22:42:40,0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0x4aa42145aa6ebf72e164c9bbc74fbd3788045016,,0.0,0.0,,0.0063407497613111,23.133050663176,4020.19,,,Relay Tokens,0x0039f22efb07a647557c7c5d17854cfd6d489ef3 (1),,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x88bd6815347b8aed8a47dfd63f9e3c1b3d21c87a0ed3b9413f7e84f0300d2bd8,13824868,1639774172,2021-12-17 20:49:32,0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0x4c36d2919e407f0cc2ee3c993ccf8ac26d9ce64e,,0.0,0.0,,0.0147635861098132,53.8622084618981,3876.37,,,Safe Execute Signatures With Auto Gas Limit,0x0039f22efb07a647557c7c5d17854cfd6d489ef3 (1),,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x0664c1bd8367a504d49c00ddd3dea3a6a605662aee5460747fab7c84fbf71910,13870682,1640386126,2021-12-24 22:48:46,0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0xd9f44ca65287577b75b4681c48aad14e6dc5a143,,0.0,0.06,,0.001735389201756,6.3312459623464,4047.87,,,Transfer,0x0039f22efb07a647557c7c5d17854cfd6d489ef3 (1),,,,,,218.898882945911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x13f2cef17dadc0bc74195c8fad7da0bc68893d49c3f969880fbee7bbd3854882,13895196,1640713974,2021-12-28 17:52:54,0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0x6b175474e89094c44da98b954eedeac495271d0f,,0.0,0.0,,0.0074296361299528,27.1056508256878,3793.54,,,Approve,0x0039f22efb07a647557c7c5d17854cfd6d489ef3 (1),,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x558273e503ca6d3dd9bb9942733f3dacb6b17321adb66b197c007f0683ab4e80,13971211,1641729127,2022-01-09 11:52:07,0x444444cc7fe267251797d8592c3f4d5ee6888d62,0x0039f22efb07a647557c7c5d17854cfd6d489ef3,,0.8325,0.0,,0.001820793927456,6.6428292799136,3150.83,,,Transfer,0x0039f22efb07a647557c7c5d17854cfd6d489ef3 (1),,,,,,3037.22200087451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x7501ecd0f448a2a9106addb3dd84ae43af86601ee65c53be3c49aca057db9fe9,13999375,1642106455,2022-01-13 20:40:55,0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0xca0840578f57fe71599d29375e16783424023357,,0.0,0.5,,0.034000781487724,124.04555144918,3242.26,,,Wrap And Relay Tokens,0x0039f22efb07a647557c7c5d17854cfd6d489ef3 (1),,,,,,1824.15735788259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x14c9798cfd9182fdc5877968f4bf7723e7fb0e4921e974d62109e196954717a5,14039202,1642638071,2022-01-20 00:21:11,0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0xa7d1dd974992d3f7b77569195ceed69024da2ec9,,0.0,0.5,,0.002383193009463,8.69463812693257,3002.43,,,Transfer,0x0039f22efb07a647557c7c5d17854cfd6d489ef3 (1),,,,,,1824.15735788259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x0015229f99df00f83962d286c3a00248b83dc3590527eae458bf92f1714872b4,14041162,1642665203,2022-01-20 07:53:23,0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,0.0,0.0,,0.0053926607759269,19.6741236659439,3002.43,,,Transfer,0x0039f22efb07a647557c7c5d17854cfd6d489ef3 (1),,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x9fd3b7e60dfd11ddebe42301c4ba2420396ed5e11f141c22bff23d77930c919d,14041208,1642665816,2022-01-20 08:03:36,0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0x6b175474e89094c44da98b954eedeac495271d0f,,0.0,0.0,,0.0052288155356246,19.076364664641,3002.43,,,Transfer,0x0039f22efb07a647557c7c5d17854cfd6d489ef3 (1),,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x0e1874e255e7c051418ce91d74799f2a1f08468cddec9ddcf540cfea7e8c89b7,14041560,1642670427,2022-01-20 09:20:27,0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0xa5025faba6e70b84f74e9b1113e5f7f4e7f4859f,,0.0,0.0,,0.0032668025043416,11.9183236500883,3002.43,,,Claim Tokens,0x0039f22efb07a647557c7c5d17854cfd6d489ef3 (1),,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x915f3d6c3b0b51cbaa689b00db63dfe85f23fc5b36792ab9ca28eb42c107235d,14041564,1642670490,2022-01-20 09:21:30,0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0xe24ebfa00aa25704e2270665b3198b434488f344,,0.0,13.5,,0.002014025585208,7.34779918044193,3002.43,,,Transfer,0x0039f22efb07a647557c7c5d17854cfd6d489ef3 (1),,,,,,49252.2486628299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xc3b62d333e5cb3cca7f9c16c6183a7292c0d83476f944c7f12a7cafae037e5c5,14041569,1642670550,2022-01-20 09:22:30,0x0039f22efb07a647557c7c5d17854cfd6d489ef3,,0x5ba6ef98477a6f435c9c7c8d2906235a75be0526,0.0,0.0,,0.3604410495348068,1315.00238518368,3002.43,,,0x60806040,0x0039f22efb07a647557c7c5d17854cfd6d489ef3 (1),,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x65d94797320ba0b7d9fb61701aa5ca04357e6ad42569a5bb60b541746358a280,14041574,1642670626,2022-01-20 09:23:46,0x0039f22efb07a647557c7c5d17854cfd6d489ef3,,0xb289ecba0412d371fd32ae276c1bbf88f7249687,0.0,0.0,,0.4174089237229909,1522.83911891029,3002.43,,,0x60806040,0x0039f22efb07a647557c7c5d17854cfd6d489ef3 (1),,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x72816d072def79535993936af8252c862b6a7bb720908c1666f154c44b50664a,14041772,1642673046,2022-01-20 10:04:06,0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0xa5025faba6e70b84f74e9b1113e5f7f4e7f4859f,,0.0,0.0,,0.0172972751955526,63.1059036385749,3002.43,,,0x848af8de,0x0039f22efb07a647557c7c5d17854cfd6d489ef3 (1),,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
